"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"HORVU.MOREX.r3.6HG0613250",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0613260",379.42176404735,-1.02719871043057e-06,0.00144266012445515,0.836602035612068,0.999875898879627
"HORVU.MOREX.r3.6HG0613270",30728.1405266382,-1.85803427310309e-05,0.00144273377776115,0.474499523943565,0.999875898879627
"HORVU.MOREX.r3.6HG0613300",817.627077822219,-3.09520637796761e-05,0.00144277402942574,0.454930920685324,0.999875898879627
"HORVU.MOREX.r3.6HG0613310",533.617220940705,-7.13203787324645e-06,0.00144267932237487,0.0906025149049918,0.999875898879627
"HORVU.MOREX.r3.6HG0613320",541.041192777753,-8.3285578561197e-06,0.00144262409192423,0.281146157450802,0.999875898879627
"HORVU.MOREX.r3.6HG0613330",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0613350",447.669873337702,4.04466644884658e-06,0.00144265375151974,0.47459656939206,0.999875898879627
"HORVU.MOREX.r3.6HG0613360",0.642612153855596,-4.44205407403513e-07,0.00144269498963965,0.285598604535773,NA
"HORVU.MOREX.r3.6HG0613370",59.1888254694156,-3.38103315134959e-06,0.00144267566875919,0.388322463497411,0.999875898879627
"HORVU.MOREX.r3.6HG0613410",145.473139517141,1.15260292533571e-05,0.00144267561827864,0.0267784870983629,0.912316319028794
"HORVU.MOREX.r3.6HG0613430",82.0356197503219,1.95436397640944e-06,0.00144268368119826,0.494988050526089,0.999875898879627
"HORVU.MOREX.r3.6HG0613450",801.768588632891,5.79217385365916e-06,0.00144265996533257,0.287533150034917,0.999875898879627
"HORVU.MOREX.r3.6HG0613460",152.304913266902,-5.92984994972251e-06,0.00144268606072163,0.0733050832615506,0.999875898879627
"HORVU.MOREX.r3.6HG0613490",1330.86129794263,2.08286205808129e-06,0.00144258666750579,0.610527698256756,0.999875898879627
"HORVU.MOREX.r3.6HG0613500",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0613510",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0613520",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0613540",1349.68972776702,4.16488400079599e-06,0.00144264500222035,0.502115661942935,0.999875898879627
"HORVU.MOREX.r3.6HG0613550",383.613422870168,-6.22236976930751e-07,0.00144267491120153,0.868428990677514,0.999875898879627
"HORVU.MOREX.r3.6HG0613610",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0613620",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0613630",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0613640",151.561833096557,-1.43188518116162e-07,0.00144269392375548,0.882579829774779,0.999875898879627
"HORVU.MOREX.r3.6HG0613660",301.915596887555,-8.85489554113691e-07,0.00144261637996617,0.905546870817449,0.999875898879627
"HORVU.MOREX.r3.6HG0613680",0.265671388634063,2.05394970631455e-07,0.00144269499642932,0.665612074639428,NA
"HORVU.MOREX.r3.6HG0613690",6514.49946184922,3.73341821153134e-06,0.00144268026609324,0.29212198173419,0.999875898879627
"HORVU.MOREX.r3.6HG0613700",1333.08568976209,-1.21941166973841e-06,0.00144261820859353,0.869009889782403,0.999875898879627
"HORVU.MOREX.r3.6HG0613720",460.606125509576,4.9297604470675e-06,0.00144264184942347,0.444644075340749,0.999875898879627
"HORVU.MOREX.r3.6HG0613730",3.07846592727202,-1.02186565994005e-06,0.00144269396810136,0.28795275885872,NA
"HORVU.MOREX.r3.6HG0613740",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0613800",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0613820",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0613830",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0613840",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0613880",2.07358298886813,-3.66641660012059e-07,0.00144269435934504,0.60609460585166,NA
"HORVU.MOREX.r3.6HG0613910",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0613990",0.230816449002115,1.98652128462473e-07,0.00144269499420952,0.68983364141237,NA
"HORVU.MOREX.r3.6HG0614020",5.945721124093,-1.66887355583051e-06,0.00144269339350296,0.180902936514527,NA
"HORVU.MOREX.r3.6HG0614030",2.95185286078509,-4.33921268462823e-07,0.0014426942653612,0.571812808767034,NA
"HORVU.MOREX.r3.6HG0614040",44.9955620346794,-5.70333828905658e-07,0.00144269074289305,0.745212283155481,0.999875898879627
"HORVU.MOREX.r3.6HG0614060",0.137881364411484,1.5900973110376e-07,0.00144269498844261,0.840823533975817,NA
"HORVU.MOREX.r3.6HG0614070",0.620551234110193,-2.23307055813445e-07,0.00144269489751376,0.539516595516973,NA
"HORVU.MOREX.r3.6HG0614080",15.0872310966302,-3.09742906831498e-07,0.00144269370595855,0.751179394922225,0.999875898879627
"HORVU.MOREX.r3.6HG0614100",1.43578531429948,6.64926265626067e-08,0.00144269479516866,0.875623473093493,NA
"HORVU.MOREX.r3.6HG0614110",15.6334833601268,-3.21251716410247e-06,0.00144269385697087,0.031897762151073,0.962420651568935
"HORVU.MOREX.r3.6HG0614170",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0614190",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0614220",1.1359468302383,-6.15188341245665e-07,0.00144269500478641,0.114523106977967,NA
"HORVU.MOREX.r3.6HG0614270",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0614330",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0614340",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0614350",119.772344530063,-3.35077240983571e-06,0.00144268105222995,0.322604739190673,0.999875898879627
"HORVU.MOREX.r3.6HG0614360",553.58072767507,4.7617731296138e-06,0.00144265103171079,0.419247298666162,0.999875898879627
"HORVU.MOREX.r3.6HG0614370",3.62007315362471,-7.95842938582379e-07,0.00144269293580963,0.528245061307733,NA
"HORVU.MOREX.r3.6HG0614390",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0614420",13938.2755711936,-2.20538898659966e-06,0.00144265892230115,0.66731605203034,0.999875898879627
"HORVU.MOREX.r3.6HG0614450",1.81864679852067,3.74349970221294e-07,0.00144269470968165,0.46989561307603,NA
"HORVU.MOREX.r3.6HG0614470",38.065702666159,3.09092130432763e-06,0.0014426892080951,0.185938371368557,0.999875898879627
"HORVU.MOREX.r3.6HG0614480",1162.76694427474,-9.09611435262823e-06,0.00144266023044919,0.126567770289864,0.999875898879627
"HORVU.MOREX.r3.6HG0614490",0.247435387207792,-1.83486345653747e-07,0.00144269499645926,0.675329651310747,NA
"HORVU.MOREX.r3.6HG0614500",213.201463951454,-2.02331353101052e-06,0.00144267948590801,0.553214788693359,0.999875898879627
"HORVU.MOREX.r3.6HG0614510",2047.67149525808,4.71082598778469e-05,0.00144307468440772,0.811581473265225,0.999875898879627
"HORVU.MOREX.r3.6HG0614540",86.9529192393957,1.36369589026911e-06,0.00144267760990549,0.704506665648823,0.999875898879627
"HORVU.MOREX.r3.6HG0614550",0.504989636854789,-2.39381246365948e-07,0.0014426950144621,0.47596383066856,NA
"HORVU.MOREX.r3.6HG0614570",109.891139368232,3.17334933596538e-06,0.00144266719289844,0.489790122538904,0.999875898879627
"HORVU.MOREX.r3.6HG0614600",1.41086645237363,-2.14945070383663e-07,0.00144269471290778,0.667741739952001,NA
"HORVU.MOREX.r3.6HG0614610",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0614620",3654.19177877169,4.84676157715298e-07,0.0014425985623026,0.955064350539843,0.999875898879627
"HORVU.MOREX.r3.6HG0614630",498.483344755896,3.31152901290629e-06,0.00144262280959091,0.651837199371166,0.999875898879627
"HORVU.MOREX.r3.6HG0614650",5.59388691415644,1.86044899375451e-06,0.00144269342892528,0.146113458158327,NA
"HORVU.MOREX.r3.6HG0614660",214.551481483029,-5.59663993276855e-06,0.00144266410113239,0.274140902103601,0.999875898879627
"HORVU.MOREX.r3.6HG0614670",32.2363443173404,5.27534804201346e-07,0.00144269291000734,0.677630560171329,0.999875898879627
"HORVU.MOREX.r3.6HG0614700",18009.0383595871,-3.22308140368781e-07,0.00144268433904514,0.903382384455969,0.999875898879627
"HORVU.MOREX.r3.6HG0614710",1.03156806799532,-1.43221449824682e-07,0.00144269491951994,0.633228241414528,NA
"HORVU.MOREX.r3.6HG0614720",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0614740",206.847839573359,6.63374839700908e-06,0.00144265993537954,0.233186706768003,0.999875898879627
"HORVU.MOREX.r3.6HG0614770",179.640166484306,-3.46747950903658e-06,0.00144268505467733,0.240054466802295,0.999875898879627
"HORVU.MOREX.r3.6HG0614780",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0614790",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0614800",1040.2934063696,-1.43395254908076e-05,0.00144262169583472,0.105751428466584,0.999875898879627
"HORVU.MOREX.r3.6HG0614830",1958.3257226447,1.937638032459e-06,0.00144267467038374,0.621027323740986,0.999875898879627
"HORVU.MOREX.r3.6HG0614840",2419.69820471867,-1.97231369257019e-06,0.00144266848506872,0.654585041682136,0.999875898879627
"HORVU.MOREX.r3.6HG0614850",718.52070231245,1.73963886767842e-06,0.00144266392155274,0.717500523843604,0.999875898879627
"HORVU.MOREX.r3.6HG0614870",2.15033967299065,4.49583909777522e-08,0.00144269477295563,0.920954435064856,NA
"HORVU.MOREX.r3.6HG0614920",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0614930",20.6529086108274,-1.22000199481436e-07,0.001442689369274,0.949953131581433,0.999875898879627
"HORVU.MOREX.r3.6HG0614940",5.07878987549943,2.2295714559657e-07,0.00144269282661634,0.861565471309452,NA
"HORVU.MOREX.r3.6HG0614950",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0614960",67.2750888625959,5.74700196613401e-06,0.00144268516907529,0.0880907169284684,0.999875898879627
"HORVU.MOREX.r3.6HG0614970",584.817052329702,3.32814667385802e-06,0.00144267444738391,0.410822234639388,0.999875898879627
"HORVU.MOREX.r3.6HG0615010",659.281652664901,4.57024140782619e-06,0.00144261125060604,0.579301472402345,0.999875898879627
"HORVU.MOREX.r3.6HG0615040",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0615060",5.32830205586994,-4.33606343625105e-07,0.00144269199460007,0.769789263850746,NA
"HORVU.MOREX.r3.6HG0615070",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0615100",724.001918922852,-3.36077542245164e-06,0.00144264738899991,0.573186211276196,0.999875898879627
"HORVU.MOREX.r3.6HG0615110",290.873170866627,5.16793612294182e-07,0.00144268455463389,0.853558590351159,0.999875898879627
"HORVU.MOREX.r3.6HG0615130",9.78719766423195,1.30765666148905e-06,0.0014426919880592,0.403329024708762,NA
"HORVU.MOREX.r3.6HG0615150",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0615160",980.40838916339,-5.65076289387021e-06,0.00144257364842498,0.554087257248669,0.999875898879627
"HORVU.MOREX.r3.6HG0615170",49.4370001728031,1.67962037371669e-06,0.00144268276271211,0.581993268038993,0.999875898879627
"HORVU.MOREX.r3.6HG0615200",1034.54477500013,1.26832075191279e-06,0.00144267264318686,0.75597210106138,0.999875898879627
"HORVU.MOREX.r3.6HG0615210",2292.88777961234,-5.40870301981074e-06,0.00144256699945613,0.544653315693143,0.999875898879627
"HORVU.MOREX.r3.6HG0615220",27.7731566415376,2.84515098896594e-06,0.00144269055574543,0.170545187623045,0.999875898879627
"HORVU.MOREX.r3.6HG0615230",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0615260",0.76814391745346,1.85145762845462e-07,0.00144269476218056,0.673610550408879,NA
"HORVU.MOREX.r3.6HG0615280",473.661405868849,-4.56572811742455e-06,0.00144267071801391,0.308478260146355,0.999875898879627
"HORVU.MOREX.r3.6HG0615290",1711.53826547576,-2.64851834847359e-06,0.00144262439784353,0.711811616982461,0.999875898879627
"HORVU.MOREX.r3.6HG0615300",11.6333470698847,1.76447317468016e-06,0.00144269397774245,0.111656543839757,NA
"HORVU.MOREX.r3.6HG0615350",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0615360",65694.1932403069,-7.28899363227598e-07,0.0014426848845793,0.783743718138335,0.999875898879627
"HORVU.MOREX.r3.6HG0615400",41.065369337974,1.69740430183911e-06,0.00144269038137512,0.382130257134008,0.999875898879627
"HORVU.MOREX.r3.6HG0615420",269.208126353588,-1.53953662130112e-06,0.00144263608949757,0.812863603447201,0.999875898879627
"HORVU.MOREX.r3.6HG0615440",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0615460",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0615470",7385.17629587127,-1.7586965223596e-06,0.00144268428353364,0.536205289844348,0.999875898879627
"HORVU.MOREX.r3.6HG0615480",18.9615491009033,2.08220321301732e-06,0.00144268792488036,0.383421080025608,0.999875898879627
"HORVU.MOREX.r3.6HG0615490",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0615500",4.84644631898459,-1.01242765771891e-06,0.00144269377413169,0.323686132020274,NA
"HORVU.MOREX.r3.6HG0615510",1600.51335207211,-5.10552109593035e-06,0.00144258920189744,0.566329950566469,0.999875898879627
"HORVU.MOREX.r3.6HG0615520",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0615540",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0615550",1918.51993729631,-2.43444705316017e-09,0.00144265942700087,0.997794726839517,0.999875898879627
"HORVU.MOREX.r3.6HG0615560",267.90668093809,-9.46884785697144e-06,0.001442677817197,0.051807605347623,0.999875898879627
"HORVU.MOREX.r3.6HG0615590",1472.11337607676,-4.08135981889789e-06,0.00144261520525003,0.0750980436799028,0.999875898879627
"HORVU.MOREX.r3.6HG0615620",1081.6544389405,1.03935215994917e-05,0.0014425477320795,0.342961527014404,0.999875898879627
"HORVU.MOREX.r3.6HG0615630",279.799330812847,-5.13198848090293e-06,0.00144266000855061,0.336379696828711,0.999875898879627
"HORVU.MOREX.r3.6HG0615650",2314.3967239382,-3.44586897101733e-07,0.0014426321414565,0.957643555154934,0.999875898879627
"HORVU.MOREX.r3.6HG0615660",3688.83728506373,6.54150941641119e-06,0.00144262278774005,0.621581605946573,0.999875898879627
"HORVU.MOREX.r3.6HG0615710",1.57522096459148,4.9159280696857e-07,0.00144269455600386,0.55712254242156,NA
"HORVU.MOREX.r3.6HG0615720",0.368616121052743,-6.74181151176859e-08,0.00144269490755078,0.822880242139965,NA
"HORVU.MOREX.r3.6HG0615730",67.8285982140387,-3.15369253232078e-06,0.00144268709472569,0.233239568504544,0.999875898879627
"HORVU.MOREX.r3.6HG0615750",864.848224429227,6.71202048302383e-07,0.00144265308142469,0.90454885758334,0.999875898879627
"HORVU.MOREX.r3.6HG0615760",0.241375781029783,-8.87362956807173e-09,0.0014426949376676,0.997380298159058,NA
"HORVU.MOREX.r3.6HG0615770",2624.91458126009,1.73235159421197e-06,0.00144265146468062,0.76051094122315,0.999875898879627
"HORVU.MOREX.r3.6HG0615780",76.7548813970225,2.22593619319369e-07,0.00144267844557756,0.949939920882145,0.999875898879627
"HORVU.MOREX.r3.6HG0615790",251.772352345636,7.64366357056303e-06,0.00144265629583752,0.188814018290301,0.999875898879627
"HORVU.MOREX.r3.6HG0615810",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0615820",441.629834521365,-2.79834895553337e-06,0.00144264873105929,0.48144935391448,0.999875898879627
"HORVU.MOREX.r3.6HG0615830",0.125967556528725,-1.70032784075794e-07,0.00144269499060449,0.835691158998516,NA
"HORVU.MOREX.r3.6HG0615840",583.500975418063,-0.576021841565309,0.160611432270868,1.20470233159906e-05,0.0225359649497797
"HORVU.MOREX.r3.6HG0615850",13.7652067391077,-7.13087600516644e-09,0.00144269270766026,0.993103537164282,NA
"HORVU.MOREX.r3.6HG0615860",1.03229369635294,-1.77243637458491e-08,0.00144269470037189,0.9711613719036,NA
"HORVU.MOREX.r3.6HG0615870",0.390117335428201,-2.29839429777637e-07,0.00144269500810515,0.548385664744045,NA
"HORVU.MOREX.r3.6HG0615910",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0615920",0.125967556528725,-1.70032784075794e-07,0.00144269499060449,0.835691158998516,NA
"HORVU.MOREX.r3.6HG0615930",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0615940",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0615950",2.37240575349657,9.35146249796394e-07,0.00144269484876353,0.088027706468021,NA
"HORVU.MOREX.r3.6HG0615970",0.115408224501058,1.51752218550349e-07,0.00144269498759044,0.840823533975817,NA
"HORVU.MOREX.r3.6HG0615990",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0616020",1.99022352502133,-8.42177241336044e-10,0.00144269426005784,0.997933198284615,NA
"HORVU.MOREX.r3.6HG0616030",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0616040",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0616050",357.64430575815,1.99369710745198e-06,0.00144264791878493,0.735473566765964,0.999875898879627
"HORVU.MOREX.r3.6HG0616070",15.6903851993328,8.65444398247849e-07,0.00144269260509459,0.527825561677625,0.999875898879627
"HORVU.MOREX.r3.6HG0616090",15.1672908793055,-5.90958523537846e-08,0.00144269270334228,0.961022548021627,0.999875898879627
"HORVU.MOREX.r3.6HG0616100",10.3418673821539,2.5899724309015e-06,0.00144269247316876,0.11750197015784,NA
"HORVU.MOREX.r3.6HG0616110",4052.0182875719,2.51951879505843e-06,0.00144264745930931,0.672540112467794,0.999875898879627
"HORVU.MOREX.r3.6HG0616130",280.665744558507,1.05581942311064e-06,0.00144268271575934,0.727626552964334,0.999875898879627
"HORVU.MOREX.r3.6HG0616140",76.7457815858864,5.62788610166471e-07,0.00144268443023916,0.841367144962725,0.999875898879627
"HORVU.MOREX.r3.6HG0616150",223.899818894328,7.65798595404647e-07,0.00144267714354284,0.833613330347332,0.999875898879627
"HORVU.MOREX.r3.6HG0616160",2837.48891518456,2.04822355178329e-06,0.00144266858665952,0.645872977294163,0.999875898879627
"HORVU.MOREX.r3.6HG0616170",12311.7073673645,-4.15327184890196e-05,0.00144298703209094,0.758740212038193,0.999875898879627
"HORVU.MOREX.r3.6HG0616190",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0616210",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0616230",3639.72996617805,7.32810861549083e-06,0.00144267041359667,0.140043804444291,0.999875898879627
"HORVU.MOREX.r3.6HG0616240",3830.14717311846,2.52792201023157e-06,0.00144268467888359,0.383026821289434,0.999875898879627
"HORVU.MOREX.r3.6HG0616300",122.588427892063,-2.30044184900959e-06,0.00144268291848145,0.452345747987129,0.999875898879627
"HORVU.MOREX.r3.6HG0616340",1040.95443186999,1.22562199156601e-05,0.00144271912475914,0.566412457506924,0.999875898879627
"HORVU.MOREX.r3.6HG0616380",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0616420",118.68985992628,-1.78896283159794e-06,0.00144267520753599,0.639394000896709,0.999875898879627
"HORVU.MOREX.r3.6HG0616430",16996.6804059197,4.29190026363007e-06,0.00144266396427738,0.84496224731415,0.999875898879627
"HORVU.MOREX.r3.6HG0616460",2.17287410815125,9.95195319195992e-07,0.00144269445383206,0.190757698435524,NA
"HORVU.MOREX.r3.6HG0616470",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0616480",348.354332577136,3.61266809206113e-06,0.00144268544995816,0.219511942766407,0.999875898879627
"HORVU.MOREX.r3.6HG0616490",8.26402617600736,5.31589037434289e-07,0.00144269377840808,0.587886700025453,NA
"HORVU.MOREX.r3.6HG0616500",4598.21786617639,5.48434151640606e-06,0.00144264329124852,0.393592706183463,0.999875898879627
"HORVU.MOREX.r3.6HG0616530",1551.02243992586,-5.05318670116925e-06,0.00144267155020368,0.259686024538169,0.999875898879627
"HORVU.MOREX.r3.6HG0616540",8875.65105751887,-1.40187084706362e-06,0.00144262562662411,0.841706811300482,0.999875898879627
"HORVU.MOREX.r3.6HG0616550",458.11521525449,-2.75515690763963e-06,0.00144262104434304,0.707510830390204,0.999875898879627
"HORVU.MOREX.r3.6HG0616570",228.662596338903,6.00291292796976e-06,0.00144268794849904,0.0549452431613643,0.999875898879627
"HORVU.MOREX.r3.6HG0616590",530.477382295516,-7.83569944870573e-06,0.00144264507144789,0.235558331951768,0.999875898879627
"HORVU.MOREX.r3.6HG0616640",17.6354221734679,-1.28144407990697e-06,0.0014426902326964,0.502938683025448,0.999875898879627
"HORVU.MOREX.r3.6HG0616680",7.80440203601023,1.1129575336198e-06,0.00144269111847598,0.520978379301709,NA
"HORVU.MOREX.r3.6HG0616700",0.251935113057451,-2.08644518371658e-07,0.00144269499840073,0.671506307777499,NA
"HORVU.MOREX.r3.6HG0616710",715.541493014826,2.5075752333283e-06,0.00144265928825628,0.628165457935688,0.999875898879627
"HORVU.MOREX.r3.6HG0616730",147.976331263998,-8.32842100262539e-07,0.00144267451095252,0.827781077226632,0.999875898879627
"HORVU.MOREX.r3.6HG0616740",122.136660637025,-3.45843940539929e-06,0.00144268459187605,0.25000687129124,0.999875898879627
"HORVU.MOREX.r3.6HG0616750",3520.06048879924,2.02464972797465e-06,0.0014426033034726,0.805499643618352,0.999875898879627
"HORVU.MOREX.r3.6HG0616780",106.311382817563,5.69671034562211e-06,0.00144268217805759,0.12018542180118,0.999875898879627
"HORVU.MOREX.r3.6HG0616790",860.280609199561,7.8720963885581e-06,0.00144268289909263,0.0537375094829038,0.999875898879627
"HORVU.MOREX.r3.6HG0616800",49.1374532418073,-2.68708673515134e-06,0.00144268441791476,0.358064672297662,0.999875898879627
"HORVU.MOREX.r3.6HG0616810",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0616830",1030.14003420368,-1.24808147213229e-06,0.00144267869898231,0.716160523249796,0.999875898879627
"HORVU.MOREX.r3.6HG0616850",16.3719423173252,1.47870840689953,1.05200503847079,0.00265720149404796,0.372428833928783
"HORVU.MOREX.r3.6HG0616900",976.026957688001,7.77041862323359e-06,0.00144260456379011,0.363274346312111,0.999875898879627
"HORVU.MOREX.r3.6HG0616910",0.371153080811688,-2.27874763069597e-07,0.00144269500710559,0.560952991952658,NA
"HORVU.MOREX.r3.6HG0616920",4.29790326343997,-8.95236527647383e-07,0.00144269376248024,0.37740966499099,NA
"HORVU.MOREX.r3.6HG0616940",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0616950",93.5585275638933,5.67883601611505e-07,0.00144269033805682,0.762596541574153,0.999875898879627
"HORVU.MOREX.r3.6HG0616960",633.033913482937,-6.46658584095834e-06,0.0014426387371276,0.338998210052909,0.999875898879627
"HORVU.MOREX.r3.6HG0616980",24.1261567236236,8.69571475518221e-07,0.00144269096043883,0.620138328955002,0.999875898879627
"HORVU.MOREX.r3.6HG0616990",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0617000",1.1196663310957,4.45199670057462e-07,0.00144269477535453,0.365672234922944,NA
"HORVU.MOREX.r3.6HG0617010",719.187642016541,4.30044242192371e-07,0.00144269236350638,0.764348311704249,0.999875898879627
"HORVU.MOREX.r3.6HG0617020",0.275762728822969,2.06750497290368e-07,0.00144269499701675,0.665612074639428,NA
"HORVU.MOREX.r3.6HG0617040",0.247435387207792,-1.83486345653747e-07,0.00144269499645926,0.675329651310747,NA
"HORVU.MOREX.r3.6HG0617050",0.389389082237959,8.36646168301162e-08,0.00144269493619125,0.820073694167532,NA
"HORVU.MOREX.r3.6HG0617060",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0617070",320.566202985903,1.88203793018535e-07,0.00144268710634358,0.939778359138686,0.999875898879627
"HORVU.MOREX.r3.6HG0617080",10028.9141279048,2.73765616417526e-06,0.00144267040050183,0.528812823015832,0.999875898879627
"HORVU.MOREX.r3.6HG0617100",219.123155726031,-2.87977628184545e-06,0.00144269144987181,0.134079668755125,0.999875898879627
"HORVU.MOREX.r3.6HG0617110",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0617130",1561.60078987457,-1.35019997693687e-06,0.00144269273029658,0.327916954392117,0.999875898879627
"HORVU.MOREX.r3.6HG0617140",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0617180",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0617190",705.756307078566,-2.14240228991835e-06,0.00144266921924357,0.623198683829749,0.999875898879627
"HORVU.MOREX.r3.6HG0617210",393.408425886314,-2.50797798860851e-06,0.00144268207234445,0.429806363587957,0.999875898879627
"HORVU.MOREX.r3.6HG0617240",74.2087420611013,-7.54193323356847e-06,0.00144267557258008,0.101218981954186,0.999875898879627
"HORVU.MOREX.r3.6HG0617270",94.3738852864942,4.94343769108689e-06,0.00144267489006623,0.239848264194663,0.999875898879627
"HORVU.MOREX.r3.6HG0617290",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0617300",80.5592112784382,3.60014537002597e-06,0.00144267074869717,0.411682940670935,0.999875898879627
"HORVU.MOREX.r3.6HG0617310",2514.60434789041,-6.03222334531453e-06,0.00144254823131244,0.56513743468548,0.999875898879627
"HORVU.MOREX.r3.6HG0617320",543.285106081377,4.51463292414897e-07,0.00144267868209819,0.897928425571667,0.999875898879627
"HORVU.MOREX.r3.6HG0617330",0.251935113057451,-2.08644518371658e-07,0.00144269499840073,0.671506307777499,NA
"HORVU.MOREX.r3.6HG0617340",3479.56205219938,-6.46495346845389e-07,0.00144267243865948,0.87082218750678,0.999875898879627
"HORVU.MOREX.r3.6HG0617350",232.391939148707,4.98759992000238e-06,0.00144267365065029,0.248140028009422,0.999875898879627
"HORVU.MOREX.r3.6HG0617370",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0617380",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0617400",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0617410",673.552622387346,1.55827039094797e-06,0.00144264587634067,0.795880610666806,0.999875898879627
"HORVU.MOREX.r3.6HG0617420",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0617430",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0617440",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0617450",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0617470",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0617480",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0617490",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0617500",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0617510",0.503870226114902,-2.39357785152852e-07,0.00144269501446496,0.476128403441068,NA
"HORVU.MOREX.r3.6HG0617540",4.70094637782983,-3.87524658818794e-07,0.00144269330470542,0.730221204294138,NA
"HORVU.MOREX.r3.6HG0617550",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0617560",66.6085351697027,-5.25853873273241e-07,0.00144267827413231,0.878461186198943,0.999875898879627
"HORVU.MOREX.r3.6HG0617570",0,NA,NA,NA,NA
"HORVU.MOREX.r3.6HG0617580",0.675180373909754,-2.44181554470132e-07,0.00144269489287759,0.499792108405304,NA
"HORVU.MOREX.r3.6HG0617610",8.30766055390994,3.02480045641208e-07,0.00144269184250905,0.844337330383058,NA
"HORVU.MOREX.r3.6HG0617630",5.89627911361728,-4.33430409306195e-07,0.00144269381130778,0.647537149590339,NA
"HORVU.MOREX.r3.6HG0617650",1.17158651918508,-2.28350541296794e-07,0.00144269472147232,0.639868688183989,NA
